key,source,target
DC/Text_DesignData_Item_Flavor_RunestoneGloves_0001,"Smooth runes on these gloves create a subtle, yet captivating style.","Гладкі руни на цих рукавичках створюють тонкий, але захоплюючий стиль."
DC/Text_DesignData_Item_Flavor_RustyBrokenSword,"A worn and broken sword, its rusted hilt and fractured blade tell tales of battles long past.","Зношений та зламаний меч, його іржаве руків'я та зламане лезо розповідають про давні битви."
DC/Text_DesignData_Item_Flavor_Sallet_0001,"Crafted with a distinctive curved design, providing excellent head coverage without hindering vision or mobility.","Виготовлений з характерним вигнутим дизайном, що забезпечує відмінне покриття голови, не заважаючи зору та рухливості."
DC/Text_DesignData_Item_Flavor_ShadowHood_0001,A hood worn by those who hide in the shadows.,"Капюшон, який носять ті, хто ховається в тіні."
DC/Text_DesignData_Item_Flavor_ShadowMask_0001,A mask that can make you look like a villain.,"Маска, яка може зробити вас схожим на лиходія."
DC/Text_DesignData_Item_Flavor_ShoesofDarkness_4001,"Crafted with rare fabric, carrying the complex patina of darkness and power.","Виготовлена з рідкісної тканини, що несе в собі складну патину темряви та сили."
DC/Text_DesignData_Item_Flavor_ShortSwordOfRighteousness_3001,"A compact weapon, enhanced with a touch of silver, offering a small but significant edge in clashes with the undead.","Компактна зброя, оздоблена сріблом, що дає невелику, але значну перевагу в сутичках з нежиттю."
DC/Text_DesignData_Item_Flavor_ShortSword_0001,A short and broad blade melded to a fine point with a round pommel at it's base.,"Коротке і широке лезо, з'єднане з тонким вістрям і круглим руків'ям біля основи."
DC/Text_DesignData_Item_Flavor_SilverChalice_1001,A nice wine would be the perfect accomplice.,Гарне вино буде ідеальним помічником.
DC/Text_DesignData_Item_Flavor_SilverCoin_2001,"A silver coin, slightly tarnished but still holds some value.",Срібна монета
DC/Text_DesignData_Item_Flavor_SilverIngots_5001,A highly enriched ingot of pure silver.,Високозбагачений злиток чистого срібла.
DC/Text_DesignData_Item_Flavor_SilverOres_5001,A dirty chunk of rock containing traces of shimmering silver.,Брудний шматок гірської породи зі слідами мерехтливого срібла.
DC/Text_DesignData_Item_Flavor_SilverPowder_5001,Powder made by finely grinding silver ore.,"Порошок, отриманий шляхом тонкого подрібнення срібної руди."
DC/Text_DesignData_Item_Flavor_SkullKey_7001,A mysterious key with an ominous skull embedded in it's core.,Таємничий ключ зі зловісним черепом у серцевині.
DC/Text_DesignData_Item_Flavor_SoulHeart_7001,Glowing blue soul heart of a fallen adventurer.,Сяюче блакиттю серце душі загиблого шукача пригод.
DC/Text_DesignData_Item_Flavor_SoulTorq_3001,A beautiful solid silver necklace with an enchanting turquoise stone.,Красиве срібне кольє з чистого срібла з чарівним бірюзовим каменем.
DC/Text_DesignData_Item_Flavor_Spangenhelm_0001,Features a distinctive construction of overlapping metal plates for enhanced protection.,"Має особливу конструкцію з металевих пластин, що накладаються одна на одну для посиленого захисту."
DC/Text_DesignData_Item_Flavor_Spear_0001,"Constructed by melding a piercing metal tip to a strong wooden pole, giving it a long deadly reach.","Спис виготовлений шляхом з'єднання пронизливого металевого наконечника з міцним дерев'яним держаком, що забезпечує йому довгий смертоносний розмах."
DC/Text_DesignData_Item_Flavor_SpearofRot_5001,"Spear imbued with the rotting essence of the fallen, carrying the stench of decay.","Спис просякнутий гниючою есенцією полеглих, що несе в собі сморід розпаду."
DC/Text_DesignData_Item_Flavor_Spellbook_0001,Crafted from engraved leather bindings and pages etched with magical ancient runes and markings.,"Виготовлений з гравірованих шкіряних палітурок і сторінок, витравлених магічними стародавніми рунами та знаками."
DC/Text_DesignData_Item_Flavor_Spellbook_7001,"A rare spellbook pulsing with arcane energy, whispering ancient secrets in an unknown language. Rumored to have been taken from a mysterious land only accessible through special portals.","Рідкісна книга заклинань, що пульсує таємничою енергією, шепочучи древні таємниці невідомою мовою. За чутками, вона була вивезена з таємничої землі, до якої можна потрапити лише через спеціальні портали."
DC/Text_DesignData_Item_Flavor_SpiderSilk,A delicate yet robust fiber.,"Делікатне, але міцне волокно."
DC/Text_DesignData_Item_Flavor_SplendidCloak_1001,A splendid cloak tinged with red that seemed to move at any moment.,"Розкішна накидка з червоним відтінком, яка, здавалося, може ворухнутися в будь-яку мить."
DC/Text_DesignData_Item_Flavor_SplendidCloak_2001,A splendid cloak tinged with red that seemed to move at any moment.,"Розкішний плащ з червоним відтінком, який, здавалося, ось-ось ворухнеться."
DC/Text_DesignData_Item_Flavor_SplendidCloak_3001,A splendid cloak tinged with red that seemed to move at any moment.,"Розкішна накидка з червоним відтінком, яка, здавалося, може зрушити з місця в будь-яку мить."
DC/Text_DesignData_Item_Flavor_SplendidCloak_4001,A splendid cloak tinged with red that seemed to move at any moment.,"Розкішний плащ з червоним відтінком, який, здавалося, міг зрушити з місця в будь-яку мить."
DC/Text_DesignData_Item_Flavor_SplendidCloak_5001,A splendid cloak tinged with red that seemed to move at any moment.,"Розкішний плащ з червоним відтінком, який, здавалося, міг зрушити з місця в будь-яку мить."
DC/Text_DesignData_Item_Flavor_SplendidCloak_6001,A splendid cloak tinged with red that seemed to move at any moment.,"Розкішний плащ з червоним відтінком, який, здавалося, міг зрушити з місця в будь-яку мить."
DC/Text_DesignData_Item_Flavor_SplendidCloak_7001,A splendid cloak tinged with red that seemed to move at any moment.,"Розкішний плащ з червоним відтінком, який, здавалося, міг зрушити з місця в будь-яку мить."
DC/Text_DesignData_Item_Flavor_StaffOfRighteousness_3001,"A well-crafted staff, its balanced weight and sturdy construction make it a reliable companion for any encounter.","Добре продуманий посох, збалансована вага та міцна конструкція роблять його надійним супутником у будь-якій сутичці."
DC/Text_DesignData_Item_Flavor_SterlingAxe_2001,"A two-handed axe forged of silver, powerful against undead foes.","Дворучна сокира, викувана зі срібла, потужна проти неживих ворогів."
DC/Text_DesignData_Item_Flavor_SterlingBlade_2001,"A two-handed blade melded with sterling silver, used to combat the undead.","Дворучний клинок зі срібла 925 проби, що використовується для боротьби з нежиттю."
DC/Text_DesignData_Item_Flavor_SterlingBow_2001,"A sturdy bow made of sterling silver, deftly piercing undead foes.","Міцний лук зі срібла, що вправно пронизує неживих ворогів."
DC/Text_DesignData_Item_Flavor_SterlingDagger_2001,"A sharp dagger intricately forged with silver, shaped to puncture undead enemies.","Гострий кинджал, вигадливо викуваний зі срібла, призначений для пронизування неживих ворогів."
DC/Text_DesignData_Item_Flavor_SterlingRod_2001,"A compact mace made of sterling silver, designed for undead slaying.","Компактна булава зі срібла 925 проби, призначена для знищення нежиті."
DC/Text_DesignData_Item_Flavor_SterlingShortSword_2001,"A solid silver short sword, crafted to swiftly eliminate undead.","Короткий срібний меч, створений для швидкого знищення нежиті."
DC/Text_DesignData_Item_Flavor_SterlingStaff_2001,"A staff fused with sterling silver, melded to combat the undead. A silent threat to any undead that dare approach.","Посох, сплавлений зі срібла, створений для боротьби з нежиттю. Мовчазна загроза для будь-якої нежиті, що наважиться наблизитися."
DC/Text_DesignData_Item_Flavor_StilettoDagger_0001,"A slim and subtle assassination weapon with a thick, sturdy hilt that allows for masterful combat techniques.","Тонка і витончена зброя для вбивства з товстим, міцним руків'ям, що дозволяє виконувати майстерні бойові прийоми."
DC/Text_DesignData_Item_Flavor_StilettoDagger_7001,"Thou love me, thou love me not... Thou love me, thou love me not...","Ти любиш мене, ти не любиш мене... Любиш ти мене, не любиш..."
DC/Text_DesignData_Item_Flavor_StitchedTurnshoe_0001,"Designed with superior flexibility and comfort, allowing for swift and agile movements on any terrain.","Розроблений з надзвичайною гнучкістю та комфортом, що дозволяє здійснювати швидкі та спритні рухи на будь-якій місцевості."
DC/Text_DesignData_Item_Flavor_StrawHat_0001,A straw hat that a certain farmer often wore.,"Солом'яний капелюх, який часто носив один фермер."
DC/Text_DesignData_Item_Flavor_StuddedLeather_0001,"Armor with a network of metal studs meticulously embedded into supple leather, offering reliable defense without sacrificing mobility or comfort.","Броня з мережею металевих шпильок, ретельно вплетених в еластичну шкіру, що забезпечує надійний захист без шкоди для мобільності та комфорту."
DC/Text_DesignData_Item_Flavor_SurgicalKit_0001,A medical kit used to dress serious wounds.,"Медична аптечка, якою перев'язували серйозні рани."
DC/Text_DesignData_Item_Flavor_SurvivalBow_0001,This fast and lightweight wooden bow was improvised by adventurers for survival.,Цей швидкий і легкий дерев'яний лук був імпровізований шукачами пригод для виживання.
DC/Text_DesignData_Item_Flavor_SurvivalBow_7001,A bow made by the elves by forging the branches of the tree of truth.,"Лук, виготовлений ельфами з гілок дерева істини."
DC/Text_DesignData_Item_Flavor_TailOfCentaur,A wicked extension from a centaur demon that is treasured.,"Злий придаток від демона-кентавра, яким дорожать."
DC/Text_DesignData_Item_Flavor_TatteredCloak_1001,"A cloak worn out after many adventures, but familiar to the body.","Плащ, зношений після багатьох пригод, але звичний для тіла."
DC/Text_DesignData_Item_Flavor_TatteredCloak_2001,"A cloak worn out after many adventures, but familiar to the body.","Плащ, зношений після багатьох пригод, але звичний для тіла."
DC/Text_DesignData_Item_Flavor_TatteredCloak_3001,"A cloak worn out after many adventures, but familiar to the body.","Плащ, зношений після багатьох пригод, але знайомий тілу."
DC/Text_DesignData_Item_Flavor_TatteredCloak_4001,"A cloak worn out after many adventures, but familiar to the body.","Плащ, зношений після багатьох пригод, але звичний для тіла."
DC/Text_DesignData_Item_Flavor_TatteredCloak_5001,"A cloak worn out after many adventures, but familiar to the body.","Плащ, зношений після багатьох пригод, але звичний для тіла."
DC/Text_DesignData_Item_Flavor_TatteredCloak_6001,"A cloak worn out after many adventures, but familiar to the body.","Плащ, зношений після багатьох пригод, але звичний для тіла."
DC/Text_DesignData_Item_Flavor_TatteredCloak_7001,"A cloak worn out after many adventures, but familiar to the body.","Плащ, зношений після багатьох пригод, але звичний для тіла."
DC/Text_DesignData_Item_Flavor_TemplarArmor_0001,"A brilliant blend of plate and cloth armor, helping to protect against physical and magic attacks.","Блискуче поєднання пластинчастої та тканинної броні, що допомагає захиститися від фізичних та магічних атак."
DC/Text_DesignData_Item_Flavor_ThrowingKnife_0001,Meticulously crafted sharp knives that can be thrown from a distance and pierce through even plate armor.,"Ретельно виготовлені гострі ножі, які можна кидати здалеку і які пробивають навіть пластинчасту броню."
DC/Text_DesignData_Item_Flavor_TokenOfHonor,A medal awarded to the courageous warriors who have demonstrated exceptional bravery in battle.,"Медаль, якою нагороджували відважних воїнів, що продемонстрували виняткову хоробрість у бою."
DC/Text_DesignData_Item_Flavor_TongueOfMimic,"A grotesque and slimy elongated tongue, taken from the maw of a mimic.","Гротескний і слизький витягнутий язик, витягнутий з пащі мімікрії."
DC/Text_DesignData_Item_Flavor_Topfhelm_0001,"Crafted with an unconventional shape allowing for optimal ventilation, preventing overheating during intense combat.","Виготовлений у нетрадиційній формі, що забезпечує оптимальну вентиляцію, запобігаючи перегріванню під час інтенсивного бою."
DC/Text_DesignData_Item_Flavor_Torch_0001,"A wooden stick wrapped in a flammable substance, capable of illuminating the dark.","Дерев'яна палиця, обгорнута горючою речовиною, здатною освітлювати темряву."
DC/Text_DesignData_Item_Flavor_TornBatWing,"A lightweight leathery wing, it appears to be torn.","Легке шкіряне крило, що виглядає розірваним."
DC/Text_DesignData_Item_Flavor_TrapDisarmingKit,A compact kit filled with an assortment of finely crafted specialized tools that make disarming even the most complex traps seem like child's play.,"Компактний набір, наповнений різноманітними спеціалізованими інструментами, за допомогою яких знешкодження навіть найскладніших пасток здається дитячою забавкою."
DC/Text_DesignData_Item_Flavor_TriPeltDoublet_4001,Crafted using a combination of pelts that bridges the gap between the cunning predator and a hardy brute.,"Виготовлений з використанням комбінації шкурок, яка заповнює прогалину між хитрим хижаком і витривалим звіром."
DC/Text_DesignData_Item_Flavor_TriPeltNorthernFullTunic_4001,"Crafted from a menagerie of leathers, this tunic features pelts from creatures both mundane and rare.","Ця туніка, виготовлена з цілого звіринця шкір, містить шкури як звичайних, так і рідкісних тварин."
DC/Text_DesignData_Item_Flavor_TrollBane_5001,The blood soaked wood from the mighty Troll’s club whittled down to a manageable size and weight.,Просякнуте кров'ю дерево з могутньої палиці троля обтесане до зручного розміру та ваги.
DC/Text_DesignData_Item_Flavor_TrollBlood_5001,"Blood essence obtained from a Cave Troll, you will gain extraordinary healing capabilities with this!","Кров'яна есенція, отримана з печерного троля, з нею ви отримаєте надзвичайні зцілювальні можливості!"
DC/Text_DesignData_Item_Flavor_TrollPelt,A massive thick pelt with an unmistakable scent.,Масивна товста шкура з безпомилковим запахом.
DC/Text_DesignData_Item_Flavor_TrollsClub,"A massive and crudely carved club, its weight and rough edges make it a devastating weapon in close-quarters combat.","Масивна і грубо вирізана дубина, її вага і нерівні краї роблять її нищівною зброєю в ближньому бою."
DC/Text_DesignData_Item_Flavor_TroubadourOutfit_0001,A stylish outfit that storytellers would love to wear.,"Стильне вбрання, яке залюбки носили б казкарі."
DC/Text_DesignData_Item_Flavor_Turnshoe_0001,Made from quality bovine hide and firm stitching. Named due to it being crafted inside out.,"Виготовлений з якісної бичачої шкіри та міцно зшитий. Свою назву отримав завдяки тому, що виготовлений навиворіт."
DC/Text_DesignData_Item_Flavor_ValentineCandies_7001,Say “I love you!” with every bite of these delicious sweet treats. Hard candy hearts with messages of endearment.,"Скажи ""Я тебе кохаю!"" з кожним шматочком цих смачнючих солодощів. Тверді цукерки-сердечка з посланнями ніжності."
DC/Text_DesignData_Item_Flavor_VigilantCloak_1001,"The vibrant blue of the cloak is believed to be the result of an ancient dyeing technique that involves sapphire crystals, worn by those of prestige.","Вважається, що яскраво-блакитний колір плаща - результат старовинної техніки фарбування кристалами сапфіру, яку носили престижні люди."
DC/Text_DesignData_Item_Flavor_VigilantCloak_2001,"The vibrant blue of the cloak is believed to be the result of an ancient dyeing technique that involves sapphire crystals, worn by those of prestige.","Вважається, що яскравий синій колір плаща - результат старовинної техніки фарбування кристалами сапфіра, який носили престижні люди."
DC/Text_DesignData_Item_Flavor_VigilantCloak_3001,"The vibrant blue of the cloak is believed to be the result of an ancient dyeing technique that involves sapphire crystals, worn by those of prestige.","Вважається, що яскравий синій колір плаща - результат старовинної техніки фарбування кристалами сапфіра, який носили престижні люди."
DC/Text_DesignData_Item_Flavor_VigilantCloak_4001,"The vibrant blue of the cloak is believed to be the result of an ancient dyeing technique that involves sapphire crystals, worn by those of prestige.","Вважається, що яскравий синій колір плаща - результат старовинної техніки фарбування кристалами сапфіра, який носили престижні люди."
DC/Text_DesignData_Item_Flavor_VigilantCloak_5001,"The vibrant blue of the cloak is believed to be the result of an ancient dyeing technique that involves sapphire crystals, worn by those of prestige.","Вважається, що яскравий синій колір плаща - результат старовинної техніки фарбування кристалами сапфіра, який носили престижні люди."
DC/Text_DesignData_Item_Flavor_VigilantCloak_6001,"The vibrant blue of the cloak is believed to be the result of an ancient dyeing technique that involves sapphire crystals, worn by those of prestige.","Вважається, що яскравий синій колір плаща - результат старовинної техніки фарбування кристалами сапфіра, який носили престижні люди."
DC/Text_DesignData_Item_Flavor_VigilantCloak_7001,"The vibrant blue of the cloak is believed to be the result of an ancient dyeing technique that involves sapphire crystals, worn by those of prestige.","Вважається, що яскравий синій колір плаща - це результат старовинної техніки фарбування кристалами сапфіру, який носили престижні люди."
DC/Text_DesignData_Item_Flavor_VikingHelm_0001,"A reliable iron helmet that transitions to thick leather pieces, overlaid with tightly knit chainmail.","Надійний залізний шолом, який переходить в товсті шкіряні шматки, накладені на щільно в'язану кольчугу."
DC/Text_DesignData_Item_Flavor_VikingSword_0001,This expertly crafted Viking sword features a sharp blade and sturdy hilt.,Цей майстерно виготовлений меч вікінгів має гостре лезо та міцне руків'я.
DC/Text_DesignData_Item_Flavor_VisoredBarbutaHelm_0001,The inside of this intimidating helm is lined with a soft padding to help protect against head focused attacks.,"Внутрішня частина цього страхітливого шолома вистелена м'якою підкладкою, що допомагає захиститися від атак, спрямованих в голову."
DC/Text_DesignData_Item_Flavor_VisoredSallet_0001,"With its sturdy construction and broad brim, this helm ensures your head remains safe in the heat of battle.","Завдяки міцній конструкції та широким краям, цей шолом гарантує, що ваша голова залишиться в безпеці в розпалі бою."
DC/Text_DesignData_Item_Flavor_VoidBlade_5001,"Crafted of dark matter and ironstone, a blade beyond earthly limitations.","Виготовлений з темної матерії та залізного каменю, клинок, що виходить за межі земних обмежень."
DC/Text_DesignData_Item_Flavor_VolcanicAsh,A residue left behind by granules of volcanic ash.,"Залишок, що залишився після гранул вулканічного попелу."
DC/Text_DesignData_Item_Flavor_WandererAttire_0001,Old clothes worn out in a long wandering life.,"Старий одяг, зношений довгим мандрівним життям."
DC/Text_DesignData_Item_Flavor_WarHammer_0001,"Sturdy metal head with three differently shaped protrusions all useful, fastened to a sturdy wooden shaft.","Міцна металева головка з трьома різними за формою виступами, що мають різні функції, прикріплена до міцного дерев'яного держака."
DC/Text_DesignData_Item_Flavor_WarMaul_0001,Only the sturdiest wooden hilt could sustain the giant metal slab on top. The weight of this maul can be felt in every swing.,Лише найміцніше дерев'яне руків'я могло витримати гігантську металеву плиту зверху. Вагу цього молота можна відчути при кожному замаху.
DC/Text_DesignData_Item_Flavor_WardenOutfit_0001,"Crafted with extra layers of hardened leather, supplying body and neck protection.","Виготовлений з додатковими шарами загартованої шкіри, що забезпечує захист тіла та шиї."
DC/Text_DesignData_Item_Flavor_Wardweed_1001,It is believed that this herb only grows in soil once scorched by the searing heat of a dragon's breath.,"Вважається, що ця трава росте лише на ґрунті, випаленому палючим жаром драконячого дихання."
DC/Text_DesignData_Item_Flavor_WarlordsBrokenSwordBlade,"The legendary Warlord's riven weapon, shattered in the crucible of battle. A silent testament to the unwavering determination of its former master.","Легендарна зброя легендарного Воєначальника, розбита в горнилі битви. Мовчазне свідчення непохитної рішучості свого колишнього господаря."
DC/Text_DesignData_Item_Flavor_WatchmanCloak_1001,This forest green cloak is often the preferred choice of those who wish to blend seamlessly with nature.,"Цей плащ лісового зеленого кольору часто обирають ті, хто бажає бездоганно злитися з природою."
DC/Text_DesignData_Item_Flavor_WatchmanCloak_2001,This forest green cloak is often the preferred choice of those who wish to blend seamlessly with nature.,"Цей лісовий зелений плащ часто обирають ті, хто бажає органічно злитися з природою."
DC/Text_DesignData_Item_Flavor_WatchmanCloak_3001,This forest green cloak is often the preferred choice of those who wish to blend seamlessly with nature.,"Лісовий зелений плащ часто обирають ті, хто бажає органічно злитися з природою."
DC/Text_DesignData_Item_Flavor_WatchmanCloak_4001,This forest green cloak is often the preferred choice of those who wish to blend seamlessly with nature.,"Лісовий зелений плащ часто обирають ті, хто бажає органічно злитися з природою."
DC/Text_DesignData_Item_Flavor_WatchmanCloak_5001,This forest green cloak is often the preferred choice of those who wish to blend seamlessly with nature.,"Лісовий зелений плащ часто обирають ті, хто бажає органічно злитися з природою."
DC/Text_DesignData_Item_Flavor_WatchmanCloak_6001,This forest green cloak is often the preferred choice of those who wish to blend seamlessly with nature.,"Лісовий зелений плащ часто обирають ті, хто бажає органічно злитися з природою."
DC/Text_DesignData_Item_Flavor_WatchmanCloak_7001,This forest green cloak is often the preferred choice of those who wish to blend seamlessly with nature.,"Цей лісовий зелений плащ часто обирають ті, хто бажає органічно злитися з природою."
DC/Text_DesignData_Item_Flavor_WendigoHoof,These are the hooves of a sturdy Wendigo as he trod the cold earth.,"Це копита міцного Вендіґо, що ступає по холодній землі."
DC/Text_DesignData_Item_Flavor_WendigoSharpClaws,"These are the nails of Wendigo, who has slaughtered countless creatures, tearing their flesh apart.","Це нігті Вендіґо, який зарізав незліченну кількість істот, розриваючи їхню плоть на шматки."
DC/Text_DesignData_Item_Flavor_WindLocket_3001,Silver pendant necklace inlaid with filigree surrounding a mystical blue stone.,Срібний кулон-намисто інкрустований філігранною інкрустацією навколо містичного синього каменю.
DC/Text_DesignData_Item_Flavor_WindlassCrossbow_0001,"Crafted with added metal around it's wooden bend for a more stable shot, requiring a bit of effort to reload.","Виготовлений з додаванням металу навколо дерев'яного вигину для більш стабільного пострілу, що вимагає невеликих зусиль для перезаряджання."
DC/Text_DesignData_Item_Flavor_WizardHat_0001,“The taller the wizard hat the more superior the wizard.” - Wizard in the Sky.,"""Чим вищий капелюх чарівника, тим вищий чарівник"". - Чарівник у небі."
DC/Text_DesignData_Item_Flavor_WizardShoes_0001,Crafted using some the softest leathers to accommodate the delicate feet.,"Виготовлений з найм'якшої шкіри, щоб пристосуватись до тендітних ніг."
DC/Text_DesignData_Item_Flavor_WizardStaff_0001,A staff carefully crafted with spiraling branches from a magical tree that encase an enchanted orb.,"Посох, ретельно виготовлений зі спіральних гілок магічного дерева, що вкривають зачаровану кулю."
DC/Text_DesignData_Item_Flavor_WizardStaff_7001,"Rumored to be crafted by a powerful yet mischievous trickster from another realm, who delighted in confusing and outsmarting their enemies.","За чутками, його виготовив могутній, але пустотливий хитрун з іншого світу, який полюбляв збивати з пантелику та перехитряти своїх ворогів."
DC/Text_DesignData_Item_Flavor_WolfClaw,The razor-sharp talon of a vanquished Dire Wolf.,"Гострий, як бритва, пазур переможеного Грізного Вовка."
DC/Text_DesignData_Item_Flavor_WolfFang,A gleaming fang torn from the jaws of a Dire Wolf.,"Блискуче ікло, вирване з пащі страшного вовка."
DC/Text_DesignData_Item_Flavor_WolfHunterLeggings_4001,Heavy Leather Leggings using the pelts acquired from powerful beasts.,"Важкі шкіряні гетри, виготовлені з шкур, здобутих у могутніх звірів."
DC/Text_DesignData_Item_Flavor_WolfPelt,A robust hide that is covered in thick coarse fur.,"Міцна шкура, вкрита густим грубим хутром."
DC/Text_DesignData_Item_Flavor_YetisTeeth,Sharpened Yeti Teeth.,Вигострені Зуби Єті.
DC/Text_DesignData_Item_Flavor_Zweihander_0001,The sheer weight and length of this mighty double-edge blade can be felt pulling on you as you swing.,"Величезна вага і довжина цього могутнього двосічного клинка відчутно тягнеться до вас, коли ви замахуєтесь."
DC/Text_DesignData_Item_Flavor_Icefang_6001,"A blade born of the frozen north, its chilling touch leaves behind frostbitten wounds that are rumored to never thaw.","Клинок, народжений на замерзлій півночі, його холодний дотик залишає по собі обморожені рани, які за чутками ніколи не розтають."
DC/Text_DesignData_Item_Flavor_FrostlightFeatheredHat_6001,"A charming hat infused with Froststone Powder, merging the perpetual frost of the frozen abyss with the quick-witted finesse of the nimble and clever.",
DC/Text_DesignData_Item_Flavor_WarlordsArmorShard,"A shard from the legendary Warlord's battle-worn armor, a relic echoing ancient conflicts. Each fragment bears the weight of innumerable battles.",
DC/Text_DesignData_Item_Flavor_FrostlightHood_6001,"A sleek hood crafted from Froststone Powder, intertwining the frigid touch of the frozen abyss with dark allure.",
DC/Text_DesignData_Item_Flavor_GiantBatEar,These tiny sensory receptors amplify sound vibrations and facilitate precise auditory processing.,
DC/Text_DesignData_Item_Flavor_FrostlightMysticGloves_6001,"Exquisitely crafted and intricately designed, these gloves draw from the frozen abyss, allowing spellcasters to wield their magic with finesse.",
DC/Text_DesignData_Item_Flavor_FrostlightNormanNasalHelm_6001,"A fierce helm wrought from Froststone Ingots, merging the glacial force of the frozen abyss with the primal fury of its bearer.",
DC/Text_DesignData_Item_Flavor_FrostlightPlateBoots_6001,"Provides formidable protection, powered by the icy essence of the frozen abyss, though their clunkiness might slow you down a bit.",
DC/Text_DesignData_Item_Flavor_FrostlightRuggedBoots_6001,"Combining thick leather and compact fur lining, these boots are infused with froststone’s chilling essence, offering both warmth and formidable durability.",
DC/Text_DesignData_Item_Flavor_FrostlightPlatePants_6001,"Sturdy plate pants forged from froststone ore, integrating the icy resilience of the frozen abyss into every plate and rivet.",
DC/Text_DesignData_Item_Flavor_GiantBatHide,A pelt with a velvety texture.,
DC/Text_DesignData_Item_Flavor_FrostlightOracleRobe_6001,"A flowing robe imbued with the frost of ancient realms, enhancing the wearer’s mystical presence with an ethereal chill.","Текуча мантія, просякнута морозом стародавніх вимірів, посилює містичну присутність власника ефірним холодом."
DC/Text_DesignData_Item_Flavor_SilverSkulltoken_7001,"A skull token forged of timeless silver, stained by tales of adventures long past.","Жетон у вигляді черепа, викований із вічного срібла, заплямований розповідями про давно минулі пригоди."
DC/Text_DesignData_Item_Flavor_FrostlightTrousers_6001,"Woven from light, enchanted fabric, these trousers are permeated with infinite freeze, offering both dexterity and the relentless chill of the glacial depths.","Зіткані з легкої чарівної тканини, ці штани пронизані нескінченним холодом, дарують одночасно спритність і невблаганний холод льодовикових глибин."
DC/Text_DesignData_Item_Flavor_GrimSlayer_5001,Believed to be a cursed blade thirsting for the blood of the living as it seeks to fulfill its master's dark ambitions.,"Вважається проклятим клинком, який жадає крові живих і прагне втілити темні амбіції свого господаря."
DC/Text_DesignData_Item_Flavor_SovereignsGhostblade_5001,"Its translucent blade dances with the shadows of fallen warriors, each strike evoking memories of its former glory and the commanding presence of its previous owner.","Цей напівпрозорий клинок танцює з тінями загиблих воїнів, кожен удар викликає спогади про його колишню славу та владну присутність його попереднього власника."
DC/Text_DesignData_Item_Flavor_FrostlightLightfootBoots_6001,"Light and durable, these leather boots are imbued with the arcane resilience of froststone, ensuring swift movement through diverse challenges.","Легкі та міцні, ці шкіряні черевики наповнені таємничою стійкістю морозного каменю, що забезпечує швидке переміщення через різноманітні випробування."
DC/Text_DesignData_Item_Flavor_BatWing,A lightweight souvenir snatched from a startled demon bat.,"Легкий сувенір, вирваний у зляканого кажана-демона."
DC/Text_DesignData_Item_Flavor_WendigosAntlerFragment,Wendigo's grotesquely overgrown horns bear the dried blood of countless victims.,Гротескно зарослі роги Вендіґо вкриті засохлою кров'ю незліченних жертв.
DC/Text_DesignData_Item_Flavor_FrostlightGauntlets_6001,"Forged from mystical Froststone, these gauntlets meld the biting chill of eternal ice with a rugged, battle-ready construction.","Викувані з містичного Морозного Каменю, ці рукавиці поєднують їдкий холод вічного льоду з міцною, готовою до бою, конструкцією."
DC/Text_DesignData_Item_Flavor_FrostlightWardenOutfit_6001,"An ensemble that blends the resilience of the frozen abyss with the natural agility of the wilderness, offering a balance of strength and flexibility.","Композиція, що поєднує в собі стійкість крижаної безодні з природною спритністю дикої природи - справжній баланс сили та гнучкості."
DC/Text_DesignData_Item_Flavor_FrostlightCrusaderHelm_6001,"An imposing crusader helm crafted from Froststone Ingots, intertwining the chilling touch of the frozen abyss with the enduring might of the noble and the devout.","Вражаючий шолом хрестоносців, виготовлений із злитків Морозного Каменю, переплітає холодний дотик крижаної безодні із могутністю благородних та відданих."
DC/Text_DesignData_Item_Flavor_FrostlightRivetedGloves_6001,"Riveted with enchanted froststone, these gloves offer a seamless blend of the abyss's icy power and rugged durability.","Ці рукавички, заклепані з використанням Морозного Каменю, поєднують в собі силу крижаної безодні та неперевершену міцність."
DC/Text_DesignData_Item_Flavor_FrostlightAbyssPlateArmor_6001,"A striking set of plate armor forged from a rare ore that pulses with eternal frost, providing both a stalwart defense and an intimidating presence.","Вражаючий комплект латних обладунків, викуваних з рідкісної руди, яка пульсує вічним морозом, забезпечуючи водночас міцний захист і страхітливу присутність."
DC/Text_DesignData_Item_Flavor_FrostlightWizardHat_6001,"An exquisite creation fashioned from Froststone Powder, combining the chilling power of the frozen abyss with arcane elegance.","Вишукане творіння, виготовлене з Порошку Льодяного Каменю, що поєднує в собі холодну силу крижаної безодні з таємничою елегантністю."
DC/Text_DesignData_Item_Flavor_FrostlightCrystalSword_6001,"Skillfully crafted and imbued with the enduring cold of Froststone, this crystal sword seamlessly integrates magic, transforming into an adept vessel for arcane power.","Цей кришталевий меч, майстерно виготовлений і просочений стійким холодом Крижаного Каменю, бездоганно поєднує в собі магію, перетворюючись на майстерну посудину для магічної сили."
DC/Text_DesignData_Item_Flavor_FrostWyvernsHide,"A dense, frost-encrusted layer torn from the icy beast's form. It gleams with the frozen essence of the abyss, a testament to the Wyvern's mastery over the icy expanse.","Щільний, вкритий інеєм шар, зірваний з постаті крижаного звіра. Він виблискує замерзлою сутністю безодні, що свідчить про панування Віверни над крижаним простором."
